,state_zip,FacID,FacID.1,lat,lon,state_facility,deaths_coef_2,deaths_coef_1_x,deaths_coef_3_x,deaths_coef_2_all,deaths_coef_1_all,deaths_coef_3_all
216,Michigan,26,26,33.2442,-86.4567,Alabama,139.1042627,126.7163839,151.492192,6186.809227,5635.788684,6737.843082
217,Minnesota,26,26,33.2442,-86.4567,Alabama,9.855626155,8.977952028,10.73330094,6186.809227,5635.788684,6737.843082
218,Mississippi,26,26,33.2442,-86.4567,Alabama,290.3530145,264.4910048,316.2160551,6186.809227,5635.788684,6737.843082
219,Missouri,26,26,33.2442,-86.4567,Alabama,101.2129124,92.19932034,110.2265636,6186.809227,5635.788684,6737.843082
220,Montana,26,26,33.2442,-86.4567,Alabama,0.012526116,0.011410631,0.013641602,6186.809227,5635.788684,6737.843082
221,Nebraska,26,26,33.2442,-86.4567,Alabama,3.699232855,3.369804398,4.028661612,6186.809227,5635.788684,6737.843082
222,Nevada,26,26,33.2442,-86.4567,Alabama,0.00091889,0.00083706,0.001000719,6186.809227,5635.788684,6737.843082
223,New Hampshire,26,26,33.2442,-86.4567,Alabama,11.58550342,10.55376782,12.61724184,6186.809227,5635.788684,6737.843082
224,New Jersey,26,26,33.2442,-86.4567,Alabama,142.1675336,129.5068191,154.8283073,6186.809227,5635.788684,6737.843082
225,New Mexico,26,26,33.2442,-86.4567,Alabama,0.479674077,0.436957677,0.522390495,6186.809227,5635.788684,6737.843082
226,New York,26,26,33.2442,-86.4567,Alabama,249.8536375,227.6030289,272.1043343,6186.809227,5635.788684,6737.843082
227,North Carolina,26,26,33.2442,-86.4567,Alabama,407.2767092,371.0048836,443.5490642,6186.809227,5635.788684,6737.843082
228,North Dakota,26,26,33.2442,-86.4567,Alabama,0.290694578,0.264807382,0.316581782,6186.809227,5635.788684,6737.843082
229,Ohio,26,26,33.2442,-86.4567,Alabama,274.9829665,250.4942087,299.4718735,6186.809227,5635.788684,6737.843082
230,Oklahoma,26,26,33.2442,-86.4567,Alabama,32.0802028,29.22331514,34.93710157,6186.809227,5635.788684,6737.843082
231,Oregon,26,26,33.2442,-86.4567,Alabama,5.65E-05,5.15E-05,6.16E-05,6186.809227,5635.788684,6737.843082
232,Pennsylvania,26,26,33.2442,-86.4567,Alabama,316.1165526,287.9646646,344.2686036,6186.809227,5635.788684,6737.843082
233,Rhode Island,26,26,33.2442,-86.4567,Alabama,13.45320137,12.25513729,14.65126922,6186.809227,5635.788684,6737.843082
234,South Carolina,26,26,33.2442,-86.4567,Alabama,232.7600358,212.0303382,253.4900799,6186.809227,5635.788684,6737.843082
235,South Dakota,26,26,33.2442,-86.4567,Alabama,0.845602614,0.770299144,0.920906128,6186.809227,5635.788684,6737.843082
236,Tennessee,26,26,33.2442,-86.4567,Alabama,466.5516151,424.9989283,508.1052746,6186.809227,5635.788684,6737.843082
237,Texas,26,26,33.2442,-86.4567,Alabama,192.4133647,175.2778832,209.5489516,6186.809227,5635.788684,6737.843082
238,Utah,26,26,33.2442,-86.4567,Alabama,0.030969555,0.028211629,0.03372748,6186.809227,5635.788684,6737.843082
239,Vermont,26,26,33.2442,-86.4567,Alabama,5.534257707,5.041410357,6.027106306,6186.809227,5635.788684,6737.843082
240,Virginia,26,26,33.2442,-86.4567,Alabama,222.8976829,203.0469598,242.7486149,6186.809227,5635.788684,6737.843082
241,Washington,26,26,33.2442,-86.4567,Alabama,0.00400343,0.003646914,0.004359947,6186.809227,5635.788684,6737.843082
242,West Virginia,26,26,33.2442,-86.4567,Alabama,78.99138603,71.95661254,86.02623226,6186.809227,5635.788684,6737.843082
243,Wisconsin,26,26,33.2442,-86.4567,Alabama,39.31836929,35.81691702,42.8198299,6186.809227,5635.788684,6737.843082
244,Wyoming,26,26,33.2442,-86.4567,Alabama,0.016415419,0.01495358,0.017877258,6186.809227,5635.788684,6737.843082
245,Alabama,47,47,34.7439,-87.8486,Alabama,182.6760854,166.406438,198.9460918,2543.777887,2317.227416,2770.332272
246,Arizona,47,47,34.7439,-87.8486,Alabama,0.038162645,0.034764156,0.041561135,2543.777887,2317.227416,2770.332272
247,Arkansas,47,47,34.7439,-87.8486,Alabama,55.09377087,50.18715787,60.00045431,2543.777887,2317.227416,2770.332272
248,California,47,47,34.7439,-87.8486,Alabama,0.012705787,0.011574302,0.013837273,2543.777887,2317.227416,2770.332272
249,Colorado,47,47,34.7439,-87.8486,Alabama,0.115348482,0.105076377,0.125620586,2543.777887,2317.227416,2770.332272
250,Connecticut,47,47,34.7439,-87.8486,Alabama,19.51000285,17.77256189,21.24744797,2543.777887,2317.227416,2770.332272
251,DC,47,47,34.7439,-87.8486,Alabama,4.575610162,4.168132021,4.983089749,2543.777887,2317.227416,2770.332272
252,Delaware,47,47,34.7439,-87.8486,Alabama,5.966289836,5.434967633,6.497613522,2543.777887,2317.227416,2770.332272
253,Florida,47,47,34.7439,-87.8486,Alabama,78.26555455,71.29569543,85.23543221,2543.777887,2317.227416,2770.332272
254,Georgia,47,47,34.7439,-87.8486,Alabama,127.1429285,115.819985,138.4659724,2543.777887,2317.227416,2770.332272
255,Idaho,47,47,34.7439,-87.8486,Alabama,0.002717624,0.002475612,0.002959636,2543.777887,2317.227416,2770.332272
256,Illinois,47,47,34.7439,-87.8486,Alabama,146.8445194,133.7670728,159.9220706,2543.777887,2317.227416,2770.332272
257,Indiana,47,47,34.7439,-87.8486,Alabama,117.7242532,107.2400537,128.2085562,2543.777887,2317.227416,2770.332272
258,Iowa,47,47,34.7439,-87.8486,Alabama,9.028032874,8.224054617,9.832012489,2543.777887,2317.227416,2770.332272
259,Kansas,47,47,34.7439,-87.8486,Alabama,6.765420755,6.162936358,7.367906121,2543.777887,2317.227416,2770.332272
260,Kentucky,47,47,34.7439,-87.8486,Alabama,107.8940635,98.28515471,117.5030981,2543.777887,2317.227416,2770.332272
261,Louisiana,47,47,34.7439,-87.8486,Alabama,68.33421722,62.24860767,74.41987728,2543.777887,2317.227416,2770.332272
262,Maine,47,47,34.7439,-87.8486,Alabama,4.504354305,4.103226228,4.905482942,2543.777887,2317.227416,2770.332272
263,Maryland,47,47,34.7439,-87.8486,Alabama,43.47412424,39.60256161,47.34570086,2543.777887,2317.227416,2770.332272
264,Massachusetts,47,47,34.7439,-87.8486,Alabama,29.06829685,26.47965776,31.65694117,2543.777887,2317.227416,2770.332272
265,Michigan,47,47,34.7439,-87.8486,Alabama,82.01000132,74.70661881,89.31341608,2543.777887,2317.227416,2770.332272
266,Minnesota,47,47,34.7439,-87.8486,Alabama,5.404077698,4.922828224,5.885327447,2543.777887,2317.227416,2770.332272
267,Mississippi,47,47,34.7439,-87.8486,Alabama,212.2130443,193.3071654,231.1204341,2543.777887,2317.227416,2770.332272
268,Missouri,47,47,34.7439,-87.8486,Alabama,74.64921403,68.0011431,81.29735375,2543.777887,2317.227416,2770.332272
269,Montana,47,47,34.7439,-87.8486,Alabama,0.00512053,0.004664532,0.005576527,2543.777887,2317.227416,2770.332272
270,Nebraska,47,47,34.7439,-87.8486,Alabama,1.985944616,1.809090169,2.162799177,2543.777887,2317.227416,2770.332272
271,Nevada,47,47,34.7439,-87.8486,Alabama,0.00199723,0.001819371,0.002175089,2543.777887,2317.227416,2770.332272
272,New Hampshire,47,47,34.7439,-87.8486,Alabama,4.918226534,4.480240511,5.356213404,2543.777887,2317.227416,2770.332272
273,New Jersey,47,47,34.7439,-87.8486,Alabama,53.71695405,48.9332465,58.50067415,2543.777887,2317.227416,2770.332272
274,New Mexico,47,47,34.7439,-87.8486,Alabama,0.188371436,0.171596416,0.205146459,2543.777887,2317.227416,2770.332272
275,New York,47,47,34.7439,-87.8486,Alabama,102.9644529,93.79506189,112.1338678,2543.777887,2317.227416,2770.332272
276,North Carolina,47,47,34.7439,-87.8486,Alabama,119.5313137,108.8863913,130.1763002,2543.777887,2317.227416,2770.332272
277,North Dakota,47,47,34.7439,-87.8486,Alabama,0.168612719,0.153597277,0.183628163,2543.777887,2317.227416,2770.332272
278,Ohio,47,47,34.7439,-87.8486,Alabama,143.9526349,131.132895,156.772445,2543.777887,2317.227416,2770.332272
279,Oklahoma,47,47,34.7439,-87.8486,Alabama,15.90443943,14.48808841,17.3207937,2543.777887,2317.227416,2770.332272
280,Oregon,47,47,34.7439,-87.8486,Alabama,4.92E-06,4.49E-06,5.36E-06,2543.777887,2317.227416,2770.332272
281,Pennsylvania,47,47,34.7439,-87.8486,Alabama,131.0365391,119.3671534,142.7059678,2543.777887,2317.227416,2770.332272
282,Rhode Island,47,47,34.7439,-87.8486,Alabama,5.426130841,4.942913929,5.909348719,2543.777887,2317.227416,2770.332272
283,South Carolina,47,47,34.7439,-87.8486,Alabama,59.85383815,54.52351711,65.18419265,2543.777887,2317.227416,2770.332272
284,South Dakota,47,47,34.7439,-87.8486,Alabama,0.46006772,0.419097353,0.501038099,2543.777887,2317.227416,2770.332272
285,Tennessee,47,47,34.7439,-87.8486,Alabama,299.7455848,273.0473066,326.4448614,2543.777887,2317.227416,2770.332272
286,Texas,47,47,34.7439,-87.8486,Alabama,85.08975128,77.51214283,92.66738526,2543.777887,2317.227416,2770.332272
287,Utah,47,47,34.7439,-87.8486,Alabama,0.009378095,0.00854295,0.010213241,2543.777887,2317.227416,2770.332272
288,Vermont,47,47,34.7439,-87.8486,Alabama,2.527278034,2.302214677,2.752341831,2543.777887,2317.227416,2770.332272
289,Virginia,47,47,34.7439,-87.8486,Alabama,76.21457389,69.42726896,83.00191523,2543.777887,2317.227416,2770.332272
290,Washington,47,47,34.7439,-87.8486,Alabama,0.003779764,0.003443166,0.004116363,2543.777887,2317.227416,2770.332272
291,West Virginia,47,47,34.7439,-87.8486,Alabama,33.08386733,30.13755351,36.03020146,2543.777887,2317.227416,2770.332272
292,Wisconsin,47,47,34.7439,-87.8486,Alabama,25.67059549,23.38452476,27.95667271,2543.777887,2317.227416,2770.332272
293,Wyoming,47,47,34.7439,-87.8486,Alabama,0.005632875,0.005131252,0.006134498,2543.777887,2317.227416,2770.332272
294,Alabama,50,50,34.8825,-85.7547,Alabama,316.5344411,288.3429746,344.726533,2004.51326,1826.000082,2183.027557
295,Arizona,50,50,34.8825,-85.7547,Alabama,0.014594242,0.013294585,0.0158939,2004.51326,1826.000082,2183.027557
296,Arkansas,50,50,34.8825,-85.7547,Alabama,19.84794911,18.0804181,21.61548329,2004.51326,1826.000082,2183.027557
297,California,50,50,34.8825,-85.7547,Alabama,0.010187469,0.009280247,0.011094692,2004.51326,1826.000082,2183.027557
298,Colorado,50,50,34.8825,-85.7547,Alabama,0.0885917,0.080702363,0.096481037,2004.51326,1826.000082,2183.027557
299,Connecticut,50,50,34.8825,-85.7547,Alabama,16.75566125,15.26351678,18.24780699,2004.51326,1826.000082,2183.027557
300,DC,50,50,34.8825,-85.7547,Alabama,4.249433566,3.871006881,4.627860813,2004.51326,1826.000082,2183.027557
301,Delaware,50,50,34.8825,-85.7547,Alabama,5.419890294,4.937231149,5.902550009,2004.51326,1826.000082,2183.027557
302,Florida,50,50,34.8825,-85.7547,Alabama,61.04058344,55.60472585,66.47644587,2004.51326,1826.000082,2183.027557
303,Georgia,50,50,34.8825,-85.7547,Alabama,155.2504487,141.4246076,169.0763601,2004.51326,1826.000082,2183.027557
304,Idaho,50,50,34.8825,-85.7547,Alabama,0.001388781,0.001265106,0.001512456,2004.51326,1826.000082,2183.027557
305,Illinois,50,50,34.8825,-85.7547,Alabama,71.81030327,65.41535126,78.20526424,2004.51326,1826.000082,2183.027557
306,Indiana,50,50,34.8825,-85.7547,Alabama,70.76579073,64.4638218,77.06777519,2004.51326,1826.000082,2183.027557
307,Iowa,50,50,34.8825,-85.7547,Alabama,4.731278289,4.309943948,5.15261281,2004.51326,1826.000082,2183.027557
308,Kansas,50,50,34.8825,-85.7547,Alabama,3.29557564,3.002094998,3.589056382,2004.51326,1826.000082,2183.027557
309,Kentucky,50,50,34.8825,-85.7547,Alabama,83.19076606,75.78224235,90.59932021,2004.51326,1826.000082,2183.027557
310,Louisiana,50,50,34.8825,-85.7547,Alabama,27.88861204,25.40503508,30.37219269,2004.51326,1826.000082,2183.027557
311,Maine,50,50,34.8825,-85.7547,Alabama,3.529026603,3.214756327,3.843297014,2004.51326,1826.000082,2183.027557
312,Maryland,50,50,34.8825,-85.7547,Alabama,40.12397427,36.55079513,43.69715892,2004.51326,1826.000082,2183.027557
313,Massachusetts,50,50,34.8825,-85.7547,Alabama,24.79379768,22.58583365,27.00176322,2004.51326,1826.000082,2183.027557
314,Michigan,50,50,34.8825,-85.7547,Alabama,55.69520599,50.73536315,60.65505482,2004.51326,1826.000082,2183.027557
315,Minnesota,50,50,34.8825,-85.7547,Alabama,2.837644644,2.584944344,3.090344982,2004.51326,1826.000082,2183.027557
316,Mississippi,50,50,34.8825,-85.7547,Alabama,56.34747908,51.32943146,61.36555577,2004.51326,1826.000082,2183.027557
317,Missouri,50,50,34.8825,-85.7547,Alabama,31.73705881,28.91076423,34.56335762,2004.51326,1826.000082,2183.027557
318,Montana,50,50,34.8825,-85.7547,Alabama,0.003638891,0.003314838,0.003962945,2004.51326,1826.000082,2183.027557
319,Nebraska,50,50,34.8825,-85.7547,Alabama,0.934852589,0.85160132,1.01810387,2004.51326,1826.000082,2183.027557
320,Nevada,50,50,34.8825,-85.7547,Alabama,0.000120241,0.000109533,0.000130949,2004.51326,1826.000082,2183.027557
321,New Hampshire,50,50,34.8825,-85.7547,Alabama,3.973967138,3.620073284,4.327861204,2004.51326,1826.000082,2183.027557
322,New Jersey,50,50,34.8825,-85.7547,Alabama,48.17275038,43.88281142,52.46269369,2004.51326,1826.000082,2183.027557
323,New Mexico,50,50,34.8825,-85.7547,Alabama,0.090836078,0.082746872,0.098925285,2004.51326,1826.000082,2183.027557
324,New York,50,50,34.8825,-85.7547,Alabama,86.99273055,79.24575231,94.73971561,2004.51326,1826.000082,2183.027557
325,North Carolina,50,50,34.8825,-85.7547,Alabama,122.4066381,111.5058246,133.3074836,2004.51326,1826.000082,2183.027557
326,North Dakota,50,50,34.8825,-85.7547,Alabama,0.09583669,0.087302164,0.104371216,2004.51326,1826.000082,2183.027557
327,Ohio,50,50,34.8825,-85.7547,Alabama,111.0442574,101.1553687,120.9331639,2004.51326,1826.000082,2183.027557
328,Oklahoma,50,50,34.8825,-85.7547,Alabama,8.087731335,7.367493905,8.807969267,2004.51326,1826.000082,2183.027557
329,Oregon,50,50,34.8825,-85.7547,Alabama,1.48E-05,1.35E-05,1.61E-05,2004.51326,1826.000082,2183.027557
330,Pennsylvania,50,50,34.8825,-85.7547,Alabama,113.3870751,103.2895716,123.4845923,2004.51326,1826.000082,2183.027557
331,Rhode Island,50,50,34.8825,-85.7547,Alabama,4.745468331,4.322869687,5.168067279,2004.51326,1826.000082,2183.027557
332,South Carolina,50,50,34.8825,-85.7547,Alabama,64.67058832,58.91139819,70.42979708,2004.51326,1826.000082,2183.027557
333,South Dakota,50,50,34.8825,-85.7547,Alabama,0.22502926,0.204989772,0.245068749,2004.51326,1826.000082,2183.027557
334,Tennessee,50,50,34.8825,-85.7547,Alabama,226.2095561,206.0640108,246.3552888,2004.51326,1826.000082,2183.027557
335,Texas,50,50,34.8825,-85.7547,Alabama,37.60563136,34.25673507,40.95452975,2004.51326,1826.000082,2183.027557
336,Utah,50,50,34.8825,-85.7547,Alabama,0.005339494,0.004863998,0.005814991,2004.51326,1826.000082,2183.027557
337,Vermont,50,50,34.8825,-85.7547,Alabama,1.983080717,1.806481353,2.159680186,2004.51326,1826.000082,2183.027557
338,Virginia,50,50,34.8825,-85.7547,Alabama,74.16477556,67.56011475,80.76945247,2004.51326,1826.000082,2183.027557
339,Washington,50,50,34.8825,-85.7547,Alabama,0.000417089,0.000379946,0.000454231,2004.51326,1826.000082,2183.027557
340,West Virginia,50,50,34.8825,-85.7547,Alabama,30.37085526,27.66620934,33.07550845,2004.51326,1826.000082,2183.027557
341,Wisconsin,50,50,34.8825,-85.7547,Alabama,13.37807363,12.18671565,14.56943228,2004.51326,1826.000082,2183.027557
342,Wyoming,50,50,34.8825,-85.7547,Alabama,0.004313132,0.003929036,0.004697229,2004.51326,1826.000082,2183.027557
343,Alabama,51,51,32.0306,-93.5692,Louisiana,32.22402791,29.35431329,35.09375734,1140.068465,1038.53407,1241.604453
344,Arizona,51,51,32.0306,-93.5692,Louisiana,0.255356229,0.232616041,0.278096419,1140.068465,1038.53407,1241.604453
345,Arkansas,51,51,32.0306,-93.5692,Louisiana,53.63428667,48.85761975,58.41102892,1140.068465,1038.53407,1241.604453
346,California,51,51,32.0306,-93.5692,Louisiana,0.113781882,0.103649289,0.123914476,1140.068465,1038.53407,1241.604453
347,Colorado,51,51,32.0306,-93.5692,Louisiana,0.278067603,0.253304892,0.302830318,1140.068465,1038.53407,1241.604453
348,Connecticut,51,51,32.0306,-93.5692,Louisiana,5.437474749,4.95324972,5.921700338,1140.068465,1038.53407,1241.604453
349,DC,51,51,32.0306,-93.5692,Louisiana,1.146930255,1.044792033,1.249068653,1140.068465,1038.53407,1241.604453
350,Delaware,51,51,32.0306,-93.5692,Louisiana,1.69098577,1.540397676,1.841574085,1140.068465,1038.53407,1241.604453
351,Florida,51,51,32.0306,-93.5692,Louisiana,28.11499182,25.61125382,30.61873377,1140.068465,1038.53407,1241.604453
352,Georgia,51,51,32.0306,-93.5692,Louisiana,31.13126494,28.3588881,33.90365186,1140.068465,1038.53407,1241.604453
353,Idaho,51,51,32.0306,-93.5692,Louisiana,0.001427791,0.001300642,0.001554939,1140.068465,1038.53407,1241.604453
354,Illinois,51,51,32.0306,-93.5692,Louisiana,62.73819884,57.15105347,68.32537064,1140.068465,1038.53407,1241.604453
355,Indiana,51,51,32.0306,-93.5692,Louisiana,33.16810474,30.21433046,36.12189129,1140.068465,1038.53407,1241.604453
356,Iowa,51,51,32.0306,-93.5692,Louisiana,8.983506454,8.183489862,9.783525096,1140.068465,1038.53407,1241.604453
357,Kansas,51,51,32.0306,-93.5692,Louisiana,11.81276566,10.76078387,12.86475182,1140.068465,1038.53407,1241.604453
358,Kentucky,51,51,32.0306,-93.5692,Louisiana,21.55790162,19.63806976,23.47774152,1140.068465,1038.53407,1241.604453
359,Louisiana,51,51,32.0306,-93.5692,Louisiana,72.48102906,66.02568857,78.93650726,1140.068465,1038.53407,1241.604453
360,Maine,51,51,32.0306,-93.5692,Louisiana,1.361753488,1.240485124,1.48302194,1140.068465,1038.53407,1241.604453
361,Maryland,51,51,32.0306,-93.5692,Louisiana,11.45628426,10.43606105,12.4765093,1140.068465,1038.53407,1241.604453
362,Massachusetts,51,51,32.0306,-93.5692,Louisiana,8.099102702,7.377851661,8.820354433,1140.068465,1038.53407,1241.604453
363,Michigan,51,51,32.0306,-93.5692,Louisiana,28.92795464,26.35180916,31.50410619,1140.068465,1038.53407,1241.604453
364,Minnesota,51,51,32.0306,-93.5692,Louisiana,6.002060319,5.467557159,6.53656408,1140.068465,1038.53407,1241.604453
365,Mississippi,51,51,32.0306,-93.5692,Louisiana,28.44143012,25.90853391,30.97434748,1140.068465,1038.53407,1241.604453
366,Missouri,51,51,32.0306,-93.5692,Louisiana,51.20375826,46.64375411,55.76379522,1140.068465,1038.53407,1241.604453
367,Montana,51,51,32.0306,-93.5692,Louisiana,0.005630033,0.005128663,0.006131403,1140.068465,1038.53407,1241.604453
368,Nebraska,51,51,32.0306,-93.5692,Louisiana,3.519129304,3.205737909,3.832521324,1140.068465,1038.53407,1241.604453
369,Nevada,51,51,32.0306,-93.5692,Louisiana,0.015844158,0.014433192,0.017255124,1140.068465,1038.53407,1241.604453
370,New Hampshire,51,51,32.0306,-93.5692,Louisiana,1.429678176,1.302360777,1.556995693,1140.068465,1038.53407,1241.604453
371,New Jersey,51,51,32.0306,-93.5692,Louisiana,15.02199596,13.68423649,16.35975722,1140.068465,1038.53407,1241.604453
372,New Mexico,51,51,32.0306,-93.5692,Louisiana,0.552331763,0.503144929,0.60151863,1140.068465,1038.53407,1241.604453
373,New York,51,51,32.0306,-93.5692,Louisiana,29.44774388,26.82532374,32.07016735,1140.068465,1038.53407,1241.604453
374,North Carolina,51,51,32.0306,-93.5692,Louisiana,30.68959007,27.95655614,33.42263201,1140.068465,1038.53407,1241.604453
375,North Dakota,51,51,32.0306,-93.5692,Louisiana,0.218857101,0.199367229,0.238346982,1140.068465,1038.53407,1241.604453
376,Ohio,51,51,32.0306,-93.5692,Louisiana,41.52778431,37.82957209,45.22600594,1140.068465,1038.53407,1241.604453
377,Oklahoma,51,51,32.0306,-93.5692,Louisiana,36.05096776,32.84037919,39.26158569,1140.068465,1038.53407,1241.604453
378,Oregon,51,51,32.0306,-93.5692,Louisiana,0.000875258,0.000797314,0.000953203,1140.068465,1038.53407,1241.604453
379,Pennsylvania,51,51,32.0306,-93.5692,Louisiana,35.98658977,32.78185421,39.19133122,1140.068465,1038.53407,1241.604453
380,Rhode Island,51,51,32.0306,-93.5692,Louisiana,1.520121696,1.384749983,1.655493541,1140.068465,1038.53407,1241.604453
381,South Carolina,51,51,32.0306,-93.5692,Louisiana,16.12147199,14.68578779,17.55716059,1140.068465,1038.53407,1241.604453
382,South Dakota,51,51,32.0306,-93.5692,Louisiana,0.77687875,0.707695168,0.846062406,1140.068465,1038.53407,1241.604453
383,Tennessee,51,51,32.0306,-93.5692,Louisiana,43.20742771,39.35955884,47.05532159,1140.068465,1038.53407,1241.604453
384,Texas,51,51,32.0306,-93.5692,Louisiana,342.7333499,312.2061833,373.2616535,1140.068465,1038.53407,1241.604453
385,Utah,51,51,32.0306,-93.5692,Louisiana,0.004742464,0.004320135,0.005164794,1140.068465,1038.53407,1241.604453
386,Vermont,51,51,32.0306,-93.5692,Louisiana,0.746150091,0.679703046,0.812597198,1140.068465,1038.53407,1241.604453
387,Virginia,51,51,32.0306,-93.5692,Louisiana,18.56587181,16.91251031,20.21923708,1140.068465,1038.53407,1241.604453
388,Washington,51,51,32.0306,-93.5692,Louisiana,0.005956337,0.005425909,0.006486765,1140.068465,1038.53407,1241.604453
389,West Virginia,51,51,32.0306,-93.5692,Louisiana,7.379100978,6.721963213,8.036240386,1140.068465,1038.53407,1241.604453
390,Wisconsin,51,51,32.0306,-93.5692,Louisiana,14.2675443,12.99696618,15.53812513,1140.068465,1038.53407,1241.604453
391,Wyoming,51,51,32.0306,-93.5692,Louisiana,0.010385642,0.009460772,0.011310512,1140.068465,1038.53407,1241.604453
